title,price,image,details
Сотовый телефон Samsung Galaxy A52 (2021) 8/128GB (SM-A525F/DS) голубой,"
34310 сом
","https://www.kivano.kg/images/product/91868/1620067217_18738100.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a52-2021-8-128gb-sm-a525f-ds-goluboy
Сотовый телефон Xiaomi Redmi 9 4/64GB (NFC) фиолетовый,"
11720 сом
","https://www.kivano.kg/images/product/94940/1625397827_00891800.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-9-4-64gb-nfc-fioletovyy
Сотовый телефон Samsung Galaxy S21 Ultra 5G 12/256GB Dual SIM (SM-G998B/DS) черный фантом,"

 90330 сом
-1%

89070 сом
","https://www.kivano.kg/images/product/89053/1613573737_15750400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s21-ultra-5g-12-256gb-dual-sim-sm-g998b-ds-chernyy-fantom
Сотовый телефон Xiaomi Redmi Note 10S 8/128GB голубой,"
23010 сом
","https://www.kivano.kg/images/product/94941/1625419335_93679400.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10s-8-128gb-goluboy
Сотовый телефон Xiaomi Redmi Note 10S 8/128GB белый,"
23010 сом
","https://www.kivano.kg/images/product/94942/1625419403_59304500.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10s-8-128gb-belyy
Сотовый телефон Huawei Y9 Prime (2019) черный,"

 18680 сом
-4%

18000 сом
","https://www.kivano.kg/images/product/71647/71647.jpg
",/product/view/sotovyy-telefon-huawei-y9-prime-2019-chernyy
Сотовый телефон Fly F+ F256 черный,"
1610 сом
","https://www.kivano.kg/images/product/90335/1616604146_19646100.jpg
",/product/view/sotovyy-telefon-fly-f-f256-chernyy
Сотовый телефон Xiaomi Redmi Note 10 5G 4/128GB серый,"
18510 сом
","https://www.kivano.kg/images/product/94943/1625422703_38374000.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10-5g-4-128gb-seryy
Сотовый телефон Samsung Galaxy A12 (2021) 4/128GB (SM-A125F/DS) черный,"
15450 сом
","https://www.kivano.kg/images/product/90336/1616619636_67327000.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a12-2021-4-128gb-sm-a125f-ds-chernyy
Сотовый телефон Xiaomi Redmi Note 10 5G 4/128GB зеленый,"
18510 сом
","https://www.kivano.kg/images/product/94944/1625422798_16674600.jpg
",/product/view/sotovyy-telefon-xiaomi-redmi-note-10-5g-4-128gb-zelenyy
Сотовый телефон Huawei Y9 Prime (2019) синий,"

 18680 сом
-4%

18000 сом
","https://www.kivano.kg/images/product/71649/71649.jpg
",/product/view/sotovyy-telefon-huawei-y9-prime-2019-siniy
Сотовый телефон Samsung Galaxy A02s (2021) 64GB (SM-A025F/DS) черный,"
12230 сом
","https://www.kivano.kg/images/product/90337/1616620306_66138800.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a02s-2021-64gb-sm-a025f-ds-chernyy
Сотовый телефон Xiaomi Poco F3 NFC 6/128GB черный,"

 29710 сом
-1%

29470 сом
","https://www.kivano.kg/images/product/91875/1620111348_87679600.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-f3-nfc-6-128gb-chernyy
Сотовый телефон Xiaomi Poco F3 NFC 8/256GB черный,"

 33280 сом
-2%

32770 сом
","https://www.kivano.kg/images/product/91876/1620111463_05708200.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-f3-nfc-8-256gb-chernyy
Сотовый телефон Nokia 230 Dual Sim черный,"
6110 сом
","https://www.kivano.kg/images/product/38119/38119.jpg
",/product/view/sotovyy-telefon-nokia-230-dual-sim-chernyy
Сотовый телефон Xiaomi Mi 10 Lite 6/128GB белый,"

 24110 сом
-6%

22750 сом
","https://www.kivano.kg/images/product/90088/1615926861_92079500.jpeg
",/product/view/sotovyy-telefon-xiaomi-mi-10-lite-6-128gb-belyy
Сотовый телефон Huawei P40 Pro серебряный мороз,"

 74970 сом
-1%

74540 сом
","https://www.kivano.kg/images/product/80105/1591383083_76975400.jpg
",/product/view/sotovyy-telefon-huawei-p40-pro-serebryanyy-moroz
Сотовый телефон Nobby 230 черный,"
2380 сом
","https://www.kivano.kg/images/product/73706/73706.jpg
",/product/view/sotovyy-telefon-nobby-230-chernyy
Сотовый телефон Huawei P40 Pro черный,"

 74970 сом
-1%

74540 сом
","https://www.kivano.kg/images/product/80106/1591384123_46750000.jpg
",/product/view/sotovyy-telefon-huawei-p40-pro-chernyy
Сотовый телефон Honor 9X 4/128GB синий,"
18890 сом
","https://www.kivano.kg/images/product/75499/1577257487_34485300.jpg
",/product/view/sotovyy-telefon-honor-9x-4-128gb-siniy
Сотовый телефон Samsung Galaxy A12 (2021) 4/64GB (SM-A125F/DS) красный,"
14350 сом
","https://www.kivano.kg/images/product/89323/1614455011_73345700.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a12-2021-4-64gb-sm-a125f-ds-krasnyy
Сотовый телефон Huawei P40 Lite 6/128GB черный,"
22330 сом
","https://www.kivano.kg/images/product/80108/1591387179_86243200.jpg
",/product/view/sotovyy-telefon-huawei-p40-lite-6-128gb-chernyy
Сотовый телефон Huawei Y6p 3/64GB зеленый,"
10780 сом
","https://www.kivano.kg/images/product/81644/1594752859_98515700.jpg
",/product/view/sotovyy-telefon-huawei-y6p-3-64gb-zelenyy
Сотовый телефон Samsung Galaxy A12 (2021) 4/64GB (SM-A125F/DS) черный,"
14350 сом
","https://www.kivano.kg/images/product/89324/1614455046_35147100.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a12-2021-4-64gb-sm-a125f-ds-chernyy
Сотовый телефон Huawei P40 Lite 6/128GB изумрудно-зеленый,"
22330 сом
","https://www.kivano.kg/images/product/80109/1591387294_20400900.jpg
",/product/view/sotovyy-telefon-huawei-p40-lite-6-128gb-izumrudno-zelenyy
Сотовый телефон Samsung Galaxy A12 (2021) 4/64GB (SM-A125F/DS) синий,"
14350 сом
","https://www.kivano.kg/images/product/89325/1614455077_94096300.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a12-2021-4-64gb-sm-a125f-ds-siniy
Сотовый телефон Samsung Galaxy A31 128GB (SM-A315F/DS красный,"
19700 сом
","https://www.kivano.kg/images/product/80366/1592255884_49484900.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a31-128gb-sm-a315f-ds-krasnyy
Сотовый телефон Samsung Galaxy A31 128GB (SM-A315F/DS черный,"
19700 сом
","https://www.kivano.kg/images/product/80367/1592255980_79736200.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a31-128gb-sm-a315f-ds-chernyy
Сотовый телефон Samsung Galaxy A31 128GB (SM-A315F/DS белый,"
19700 сом
","https://www.kivano.kg/images/product/80368/1592256090_56052700.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a31-128gb-sm-a315f-ds-belyy
Сотовый телефон Fly F+ F196 черный,"
1360 сом
","https://www.kivano.kg/images/product/84980/1602698677_51106900.jpg
",/product/view/sotovyy-telefon-fly-f-f196-chernyy
Сотовый телефон teXet TM-130 черный,"
1870 сом
","https://www.kivano.kg/images/product/84981/1602699782_91350700.jpg
",/product/view/sotovyy-telefon-texet-tm-130-chernyy
Сотовый телефон Apple iPhone 11 128GB черный,"

 59010 сом
-1%

58580 сом
","https://www.kivano.kg/images/product/72439/72439.jpg
",/product/view/sotovyy-telefon-apple-iphone-11-128gb-chernyy
Сотовый телефон Samsung Galaxy A12 (2021) 3/32GB (SM-A125F/DS) черный,"
12900 сом
","https://www.kivano.kg/images/product/87802/1610771396_37417200.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a12-2021-3-32gb-sm-a125f-ds-chernyy
Сотовый телефон Samsung Galaxy A12 (2021) 3/32GB (SM-A125F/DS) синий,"
12900 сом
","https://www.kivano.kg/images/product/87803/1610771464_69221400.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a12-2021-3-32gb-sm-a125f-ds-siniy
Сотовый телефон Xiaomi Poco M3 4/64GB черный,"
13410 сом
","https://www.kivano.kg/images/product/87804/1610778047_40706500.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-m3-4-64gb-chernyy
Сотовый телефон Xiaomi Poco M3 4/64GB синий,"
13410 сом
","https://www.kivano.kg/images/product/87805/1610778099_19318400.jpg
",/product/view/sotovyy-telefon-xiaomi-poco-m3-4-64gb-siniy
Сотовый телефон Samsung Galaxy S20 Ultra 12/128GB (SM-G988B/DS) черный,"
66390 сом
","https://www.kivano.kg/images/product/76798/1581597056_14184600.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-ultra-12-128gb-sm-g988b-ds-chernyy
Сотовый телефон Nobby 310 черно-синий,"

 1950 сом
-9%

1780 сом
","https://www.kivano.kg/images/product/79614/1590058888_46130300.jpg
",/product/view/sotovyy-telefon-nobby-310-cherno-siniy
Сотовый телефон Samsung Galaxy A52 (2021) 6/256GB (SM-A525F/DS) лавандовый,"
33370 сом
","https://www.kivano.kg/images/product/95998/1628420469_01979100.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a52-2021-6-256gb-sm-a525f-ds-lavandovyy
Сотовый телефон Samsung Galaxy S20 Ultra 12/128GB (SM-G988B/DS) серый,"
66390 сом
","https://www.kivano.kg/images/product/76799/1581597195_19585800.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-s20-ultra-12-128gb-sm-g988b-ds-seryy
Сотовый телефон Samsung Galaxy A71 (2020) 128GB (SM-A715F/DS) черный,"
30560 сом
","https://www.kivano.kg/images/product/77055/1582525676_43956300.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a71-2020-128gb-sm-a715f-ds-chernyy
Сотовый телефон Philips E160 черный,"
3310 сом
","https://www.kivano.kg/images/product/27135/27135.jpg
",/product/view/sotovyy-telefon-philips-e160-chernyy
Сотовый телефон Samsung Galaxy A52 (2021) 6/256GB (SM-A525F/DS) черный,"
33370 сом
","https://www.kivano.kg/images/product/95999/1628420536_54909000.jpg
",/product/view/sotovyy-telefon-samsung-galaxy-a52-2021-6-256gb-sm-a525f-ds-chernyy
